Date,ID,Caption,Likes,Comments,HashTags,isVideo,ShortCode
2019-02-22 07:55:24,1984762291619702492,Heartbreaking image of Prime Minister Modi after the #PulwamaAttack,27864,1290,['pulwamaattack'],False,BuLSsnblSbc
2019-02-21 14:22:30,1984232346568901984,"#ContestAlert : #UnJumble these letters to find a fact about Modi. Tag a friend and get a chance to win ₹5,000 each. .
.
#HINT: Gali Gali me shor hai... .
.
To participate: •Comment with the answer •Tag a friend in your comment •Together win ₹10,000 (₹5,000 each) .
Contest ends: 24th Feb 2019
.
. 
#GiveAway #INC #Congress #PrizeMoney",6009,1019,"['contestalert', 'unjumble', 'hint', 'giveaway', 'inc', 'congress', 'prizemoney']",False,BuJaM5pFEVg
2019-02-21 12:08:56,1984164011592602518,"On this #InternationalMotherLanguageDay, lets come together and celebrate India's linguistic diversity.
.
.
#MotherLanguageDay #MotherLanguage #Language #Diversity #India",4143,29,"['internationalmotherlanguageday', 'motherlanguageday', 'motherlanguage', 'language', 'diversity', 'india']",True,BuJKqfvF1OW
2019-02-21 07:15:50,1984012407333543023,"Sarah Nitin Rawat, wife of an Indian armed forces officer talks about the aftermath of war post #PulwamaAttack
.
.
Video Credits: @shethepeopletv",20709,1164,['pulwamaattack'],True,BuIoMXRFVxv
2019-02-21 01:03:03,1983829974269189553,"Here is the Joint Statement by Pakistan’s PM @imrankhan.pti & the Crown Prince of #SaudiArabia, Mohammad Bin Salman. 
Adding insult to injury, the Joint Statement failed to condemn the violence & instead praised Pakistan's 'anti-terror' efforts, thus undermining our demand for naming Masood Azhar a global terrorist.
.
.
#PulwamaAttack",4333,43,"['saudiarabia', 'pulwamaattack']",False,BuH-tnPFl2x
2019-02-20 16:09:21,1983561352326050066,"Congress President @rahulgandhi and AICC General Secretary of U.P.(E) Priyanka Gandhi Vadra pay their respects to the martyrs who sacrificed their lives in the terrorist attack in #Pulwama. They thanked the families for their immense sacrifice.
.
.
#PulwamaAttack #CRPFJawans",20665,282,"['pulwama', 'pulwamaattack', 'crpfjawans']",False,BuHBopjlnES
2019-02-15 17:05:47,1979965879694516621,"Congress President @rahulgandhi pays his respects to the fallen soldiers in the terrorist attack in #Pulwama.
#CRPFJawans",36889,489,"['pulwama', 'crpfjawans']",False,Bt6QHouleGN
2019-02-15 05:39:05,1979620254322870433,"Condolence message by UPA Chairperson Smt Sonia Gandhi on the terror attacks on our jawans at Pulwama, J&K",11852,118,[],False,Bt5BiIBFUih
2019-02-14 05:31:01,1978891419419684460,"The #Fast and Furious: Chal chhaiyya chhaiyya x2 .
.
❤🤗 #LoveNotHate
#HappyValentinesDay
#CardsForBJP",9732,192,"['fast', 'lovenothate', 'happyvalentinesday', 'cardsforbjp']",False,Bt2b0LnlC5s
2019-02-14 05:30:03,1978890928099120175,"The Accidental #Chowkidar: Chori chori, Chupke Chupke
.
.
❤️🤗 #LoveNotHate
#HappyValentinesDay
#CardsForBJP",17236,695,"['chowkidar', 'lovenothate', 'happyvalentinesday', 'cardsforbjp']",False,Bt2btCCl1Qv
2019-02-14 05:28:01,1978889904554712473,"The #Silencer: Kuch na kaho, Kuch bhi na kaho! .
.
❤️🤗 #LoveNotHate
#HappyValentinesDay
#CardsForBJP",9089,122,"['silencer', 'lovenothate', 'happyvalentinesday', 'cardsforbjp']",False,Bt2beIylx2Z
2019-02-14 05:26:40,1978889225094276147,"The #Namesake: Saare naam, humne kiye hai change tere liye sanam! .
.
❤️🤗 #LoveNotHate
#HappyValentinesDay
#CardsForBJP
#TereNaam",12763,264,"['namesake', 'lovenothate', 'happyvalentinesday', 'cardsforbjp', 'terenaam']",False,Bt2bUP_l6Qz
2019-02-14 05:24:40,1978888223594930620,"The #Player: Nayak nahi, khalnayak hoon main!
.
.
❤️🤗 #LoveNotHate 
#HappyValentinesDay 
#CardsForBJP",9797,118,"['player', 'lovenothate', 'happyvalentinesday', 'cardsforbjp']",False,Bt2bFrRlGG8
2019-02-14 05:23:38,1978887696303988591,"The Walking-Talking Meme: Main #Tulsi, Yale ke garden ki! .
.
❤️🤗 #LoveNotHate
#HappyValentinesDay
#CardsForBJP",8251,141,"['tulsi', 'lovenothate', 'happyvalentinesday', 'cardsforbjp']",False,Bt2a-AMlx9v
2019-02-13 12:30:15,1978377650239302724,"घोटालेबाजों की रक्षा करते, जनता से करते चोरी।
झूठों के सरदार कर रहे ये कैसी सीनाजोरी।। .
.
#ChowkidarChorHai #NoMo",11600,304,"['chowkidarchorhai', 'nomo']",False,Bt0m_2yFexE
2019-02-12 12:49:36,1977661207994513731,"Today our message to the #BJP is simple: #Hug, don't hate 🤗
.
.
#HugDay",25962,762,"['bjp', 'hug', 'hugday']",True,BtyEGP8lTlD
2019-02-12 09:25:00,1977559628075253979,"#BreakingNews: Violating the Official Secrets Act, PM #Modi shared critical information about the #RafaleDeal with #AnilAmbani. 
An internal email reveals that AA knew about the deal and met the French Defence Minister prior to the PM's visit. In addition to #corruption and bypassing procedure, PM Modi has now committed treason and compromised national security!
Swipe to read the email. .
.
#CorruptModi #ChowkidarChorHai #NoMo",16149,309,"['breakingnews', 'modi', 'rafaledeal', 'anilambani', 'corruption', 'corruptmodi', 'chowkidarchorhai', 'nomo']",False,BtxtAERlEDb
2019-02-11 14:27:26,1976987078861588811,"The power of #love will outshine the capacity to hate. The curtain has risen!
.
.
.
#StrongerTogether #LoveOverHate #India #Lucknow #UP #Congress #INC #NoMo",29365,347,"['love', 'strongertogether', 'loveoverhate', 'india', 'lucknow', 'up', 'congress', 'inc', 'nomo']",False,Btvq0YRFQlL
2019-02-11 14:06:47,1976975216203848054,"गली गली में शोर हैं
चौक़ीदार....... ।",13725,682,[],True,BtvoHwTlNl2
2019-02-11 05:33:37,1976718397057298836,"Swipe to watch how Mr. Ghotala a.k.a Piyush Goyal’s lies travel at 2x speed!
Video Credits: #AltNews
.
.
#NoMo",18214,543,"['altnews', 'nomo']",False,Btutui1lHGU
2019-02-10 17:41:01,1976358839281593628,Watch Dr. Shashi Tharoor bust common myths and several other lies spread by BJP's fake news factory.,6214,385,[],True,Bttb-SkFS0c
2019-02-09 12:54:23,1975490689732358992,"Word of the week: #Azadi (Before they take it away)
.
.
#WordOfTheWeek",10217,407,"['azadi', 'wordoftheweek']",False,BtqWlDSlrNQ
2019-02-09 05:55:19,1975271177258813203,"Find out who #ManishTewari thinks deserves a hug 🤗 and how much he loves chocolates 🍫 in our 10th episode of #InConversationWith. Check out our #IGTV feed for more. Do comment with your feedback. 
#Congress #Leaders #ChocolateDay",4766,39,"['manishtewari', 'inconversationwith', 'igtv', 'congress', 'leaders', 'chocolateday']",True,BtpkquXlEcT
2019-02-08 17:52:58,1974915930053149431,The most talked about video on social media!,19040,3908,[],True,BtoT5MoFAL3
2019-02-08 12:36:58,1974757151714071128,"Chor at 7 Racecourse after @rahulgandhi press conference today.
.
.
.
#ChowkidarChorHai
#ChorPakdaGaya
#FridayFeels",20828,926,"['chowkidarchorhai', 'chorpakdagaya', 'fridayfeels']",False,BtnvyqxlFJY
2019-02-08 10:44:42,1974700645547342809,"Your lies are out in the open #PMModi . We asked in the #Parliament if the Defence Ministry opposed your Rafale Deal? Looks like we have the answer now.
@the_hindu reveals the Defence Ministry's internal note on #RafaleDeal. Swipe to see ➡️ .
.
.
#ChowkidarChorHai #PakdaGayaModi #BreakingNews",17984,431,"['pmmodi', 'parliament', 'rafaledeal', 'chowkidarchorhai', 'pakdagayamodi', 'breakingnews']",False,Btni8ZTlXvZ
2019-02-07 09:31:06,1973938822367896995,"#DidYouKnow : Pt. Jawaharlal Nehru pinned a fresh red #rose to his coat everyday as a reminder of his life with his wife Mrs. Kamala Nehru, who passed away in 1938 after a prolonged illness.
#ThrowbackThursday
#RoseDay 🌹
#JawaharlalNehru",24380,449,"['didyouknow', 'rose', 'throwbackthursday', 'roseday', 'jawaharlalnehru']",False,Btk1uaLl2Wj
2019-02-06 11:54:04,1973286006666233977,"#ContestAlert : Find 10 of the many scams of the #Modi Govt and get a chance to win ₹10,000

To enter the contest:
•Comment with the answers
•Tag 3 friends to participate
•Together find all 10 scams & get a chance to win ₹10,000

#HINT: Visit www.corruptmodi.com

Contest ends: 10th Feb 2019

#GiveAway #CorruptModi
#INC #Congress #PrizeMoney #Wednesday",9985,1174,"['contestalert', 'modi', 'hint', 'giveaway', 'corruptmodi', 'inc', 'congress', 'prizemoney', 'wednesday']",False,BtihSsLlwh5
2019-02-06 06:03:56,1973108846420674022,"Modiji waving at all the youth he’s given jobs to.
#ModiSeNaHoPayega
.
.
.
#NoMo
#NoJobs
#HowsTheJobs",8135,405,"['modisenahopayega', 'nomo', 'nojobs', 'howsthejobs']",True,Bth5Aq2FcXm
2019-02-05 09:10:04,1972475910059187753,"#IGTV: Our differences unite us! 
We are blessed to live in a country where we can choose our leaders and question them when they digress from their path. 
Taking a step to break the wall between #people and #power, watch Congress President @rahulgandhi in his 1st episode of 'Apni Baat Rahul ke Saath' with the #students from across #India dealing with issues like gender identity, lack of disabled-friendly facilities and the propagation of violence.
Watch the highlights on IGTV
#ApniBaatRahulKeSaath",14170,648,"['igtv', 'people', 'power', 'students', 'india', 'apnibaatrahulkesaath']",True,BtfpGO7F94p
2019-02-04 11:51:56,1971831721931576672,"कांग्रेस कि सरकारों ने पहले भी हरि क्रांति, श्वेत क्रांति, तकनीकी क्रांति, भोजन का अधिकार, मनरेगा जैसे ऐतिहासिक काम किए हैं और हम आगे भी ऐसे काम करते रहेंगे : @RahulGandhi
#JanAkankshaRally
#Congress 
#NoMo",12400,452,"['janakanksharally', 'congress', 'nomo']",True,BtdWoD-lBVg
2019-02-04 07:26:22,1971698550154008968,"Why is it so cold? 
PM Modi: 
#MondayMotivation #Weather #ClimateChange #NoMo",6500,463,"['mondaymotivation', 'weather', 'climatechange', 'nomo']",True,Btc4WKGFRmI
2019-02-03 10:59:14,1971084079350137154,"हम सब मिलकर आपके अधिकारों की लड़ाई लड़ेंगे : @RahulGandhi
.
.
#JanAkankshaRally
#BetterTogether 
#Mahagathbandhan
#Congress",20726,313,"['janakanksharally', 'bettertogether', 'mahagathbandhan', 'congress']",False,BtasobkF8FC
2019-02-03 06:54:19,1970960810240282068,"Team #Congress enroute #Patna for the public rally, flying the economy way.
.
.
#India #Leadership #BetterTogether",19716,168,"['congress', 'patna', 'india', 'leadership', 'bettertogether']",False,BtaQmoQlo3U
2019-02-02 10:35:28,1970347338032884407,"#MinimumIncomeGuarantee 
explained.
.
.
#employment #Security #congress #Policies #Politics #Budget2019 #NoMo",15813,527,"['minimumincomeguarantee', 'employment', 'security', 'congress', 'policies', 'politics', 'budget2019', 'nomo']",False,BtYFHbvliq3
2019-02-02 09:51:27,1970325185010913597,"पांच साल तक जनता का निचोड़ कर तेल
साहेब ने अब फिर रचा है जुमलों का खेल।
बजट में खूब चलाई झूठ की धड़ाधड़ रेल,
जनता वोट से कसेगी इनके झूठ पर नकेल।।
.
.
.
#Budget2019 #AakhriJumlaBudget
#Saturday",12364,326,"['budget2019', 'aakhrijumlabudget', 'saturday']",False,BtYAFEIlNE9
2019-02-01 12:00:51,1969665536687402705,"Chowkidar ki ek aur chori! 
#HowsTheJobs",18239,780,['howsthejobs'],False,BtVqF6wlO7R
2019-01-31 18:26:06,1969132313997763360,"Watch the highlights of the 9th episode of #InConversationWith Shri P. Chidambaram where he talks about Minimum Income Guarantee .
Watch #IGTV for more
.
#Congress #Finance #Budget #MinimumIncomeGuarantee #BJP #Leaders #Chidambaram",5671,87,"['inconversationwith', 'igtv', 'congress', 'finance', 'budget', 'minimumincomeguarantee', 'bjp', 'leaders', 'chidambaram']",True,BtTw2gblGMg
2019-01-31 12:12:45,1968944727786265491,"6.5 cr youth are jobless in 2017-18 alone.
Time for #NoMo to go! 
#HowsTheJobs",11274,569,"['nomo', 'howsthejobs']",True,BtTGMxKFBuT
2019-01-31 09:57:16,1968878560233280229,"#Unemployment highest in 45 years! 
#HowsTheJobs @narendramodi ?",13160,454,"['unemployment', 'howsthejobs']",False,BtS3J50llLl
2019-01-30 17:13:04,1968371235139553771,"Goodnight #Modiji. 
Hope you don’t shatter anymore dreams of our country! .
.
#NoMo",10868,318,"['modiji', 'nomo']",True,BtRDzWglwnr
2019-01-30 16:44:39,1968358827977207449,"My dear Parrikar Ji (@parrikarmanohar), I am disturbed to hear about a letter which you have supposedly written to me, but instead leaked to the press before I have had a chance to read it.

Respectfully, my visit to you was strictly personal and driven purely by my empathy for your situation. You will no doubt recall that I also called you when you were undergoing treatment in the United States to enquire after your health and wish you well. 
However Parrikar Ji, regardless of my visit, I am a democratic representative, elected to serve the Indian people, and as such I reserve the absolute right to attack the corrupt PM on his blatant dishonesty in the RAFALE deal. 
I have not shared any details of my conversation with you when we met in Goa yesterday. In my two speeches since we met, I have referred to what is already in the public domain. 
It is a fact that in April 2015, while you were inaugurating a fish market in Goa, PM Modi announced the RAFALE deal in France with the then French President, Hollande. It is also a fact that you clearly stated to the press that you had no idea about the new deal engineered by the PM. This has been widely reported in all sections of the media. 
Again, it is a fact that there is an audio recording of your own Cabinet colleague in Goa, claiming you told ministers in a cabinet meeting that you have the RAFALE papers in your “bed room”, implying that you have power over PM Modi and his cronies. 
Parrikar Ji, I empathise with your situation. I understand the immense pressure you are under after our meeting yesterday. Pressure that has forced you to take the highly unusual step of demonstrating your loyalty to the PM and his cronies by attacking me in this uncharacteristic manner. 
Normally, I would have refrained from this exchange. Unfortunately, your leaked letter, has forced me to clarify my position on this unfortunate and unnecessary controversy. 
Just as I did when we met yesterday, I once again wish you a speedy recovery and I hope to see you again in the near future. 
With much affection,

Rahul Gandhi
(@rahulgandhi)",13701,154,[],False,BtRA-zcFe6Z
2019-01-30 06:02:25,1968033044247114410,"Today on Martyrs' Day, we must ensure to always honour the values that Mahatma Gandhi preached & promote the virtues of #Ahmisa & #SatyamevJayate.
.
.
#MartyrsDay #gandhi #NonViolence #Truth #Sacrifice #JaiHind #India #FatherOfTheNation",9100,105,"['ahmisa', 'satyamevjayate', 'martyrsday', 'gandhi', 'nonviolence', 'truth', 'sacrifice', 'jaihind', 'india', 'fatherofthenation']",True,BtP26BslHKq
2019-01-29 15:51:19,1967607208347989002,"#Kerala is not just a state, it is an idea. It is a way of looking at the world that includes compassion, humility, respect: @rahulgandhi
.
. 
#SwagathamRahulGandhi",24730,150,"['kerala', 'swagathamrahulgandhi']",False,BtOWFTHFHQK
2019-01-29 15:07:57,1967584062953927962,"Mr. Modi gave India #GST that was fundamentally flawed: @RahulGandhi
.
. 
#SwagathamRahulGandhi #Kerala #Congress #NoMo #GabbarSinghTax",8092,75,"['gst', 'swagathamrahulgandhi', 'kerala', 'congress', 'nomo', 'gabbarsinghtax']",True,BtOQ0fSFrUa
2019-01-29 07:37:30,1967358661241586655,"4 years of Modi Sarkar.
#NoMo",21877,604,['nomo'],False,BtNdkdlF8Pf
2019-01-28 14:17:13,1966834810069897651,"#Congress party has taken a step that no govt has taken before- ‘To give every poor person a Minimum Income Guarantee!’ .
.
#CongressForMinimumIncomeGuarantee",14113,638,"['congress', 'congressforminimumincomeguaran']",True,BtLmdbKFtGz
2019-01-26 04:55:18,1965102702808827977,"#Justice: India seeks social, economic and political justice to ensure equality to its citizens.
.
.
#Preamble #ConstituitonOfIndia #RepublicDay #OneNationBillionIdeas #India #.
#RepublicDay2019 #India #HappyRepublicDay",5520,26,"['justice', 'preamble', 'constituitonofindia', 'republicday', 'onenationbillionideas', 'india', 'republicday2019', 'india', 'happyrepublicday']",False,BtFcn8kFIhJ
2019-01-26 04:53:17,1965101682024325825,"#OneNationBillionIdeas: ”Respect our dignity and end violence against women.”
📸 Credits: @eddga
.
.
#RepublicDay2019 #India #HappyRepublicDay",10861,32,"['onenationbillionideas', 'republicday2019', 'india', 'happyrepublicday']",False,BtFcZF4lSLB
2019-01-26 04:47:54,1965098976505405902,"#Liberty : No restrictions on citizens in term of what they think and how they express their thoughts, within the constitutional limits.
.
.
#Preamble #ConstituitonOfIndia #RepublicDay #OneNationBillionIdeas #India #HappyRepublicDay",5237,11,"['liberty', 'preamble', 'constituitonofindia', 'republicday', 'onenationbillionideas', 'india', 'happyrepublicday']",False,BtFbxuLFqHO
2019-01-26 04:43:43,1965096867399601783,"#OneNationBillionIdeas: ”Improve quality of education for girls.”
📸 Credits: @wojtekstark
.
.
#RepublicDay2019 #India #HappyRepublicDay",8846,29,"['onenationbillionideas', 'republicday2019', 'india', 'happyrepublicday']",False,BtFbTB6lg53
2019-01-26 04:41:30,1965095042080314654,"We are one nation with 1.3 billion ideas & every idea has a right to be heard. This #RepublicDay let’s hear your ideas for a better India.

#OneNationBillionIdeas",6637,66,"['republicday', 'onenationbillionideas']",True,BtFa4d9FBUe
2019-01-26 04:39:39,1965094825981402399,"#OneNationBillionIdeas: “More involvement of women in the decision making of the government.” 📸 Credits: @wojtekstark
.
.
#RepublicDay2019 #India #HappyRepublicDay",11651,34,"['onenationbillionideas', 'republicday2019', 'india', 'happyrepublicday']",False,BtFa1UslF0f
2019-01-26 04:35:28,1965092715852202571,"#Equality: All are equal before the law.
.
.
#Preamble #ConstituitonOfIndia #RepublicDay #OneNationBillionIdeas #India #HappyRepublicDay",5590,18,"['equality', 'preamble', 'constituitonofindia', 'republicday', 'onenationbillionideas', 'india', 'happyrepublicday']",False,BtFaWnfFAJL
2019-01-26 04:33:06,1965091525877848811,"#OneNationBillionIdeas: “Respect freedom of speech and expression of every community, caste and gender. ” 📸 Credits: @wojtekstark
.
.
#RepublicDay2019 #India #HappyRepublicDay",17235,173,"['onenationbillionideas', 'republicday2019', 'india', 'happyrepublicday']",False,BtFaFTPFFrr
2019-01-26 04:28:50,1965089380852288876,"#Fraternity: Let us leave no room for regionalism, communalism, casteism etc, which hinders the #Unity of our country.
.
.
#Preamble #ConstituitonOfIndia #RepublicDay #OneNationBillionIdeas #India #HappyRepublicDay",5357,7,"['fraternity', 'unity', 'preamble', 'constituitonofindia', 'republicday', 'onenationbillionideas', 'india', 'happyrepublicday']",False,BtFZmFhl81s
2019-01-25 16:54:53,1964739399939178917,"#Exclusive: A sneak peek into India's first general #elections
.
.
#NationalVotersDay #INC #Congress #Vote",13713,150,"['exclusive', 'elections', 'nationalvotersday', 'inc', 'congress', 'vote']",True,BtEKBMZlsGl
2019-01-25 08:07:50,1964474833770585901,"#ContestAlert : How well do you know the #history of India’s #RepublicDay ? 
Send in your answers in the comment section and get a chance to #win ₹10,000 !
.
#Contest #GiveAway #FridayFeeling #India #INC #Congress #RepublicDayIndia",7634,496,"['contestalert', 'history', 'republicday', 'win', 'contest', 'giveaway', 'fridayfeeling', 'india', 'inc', 'congress', 'republicdayindia']",False,BtDN3P9Fx8t
2019-01-24 17:54:50,1964044870785346357,"The voices are being heard. The promises are being fulfilled. The faith is being restored.

#AmethiKiPragati #RahulGandhi #2019Elections #Congress #INC",8785,156,"['amethikipragati', 'rahulgandhi', '2019elections', 'congress', 'inc']",True,BtBsGduFqs1
2019-01-24 08:49:03,1963770799593966783,"Strong women raise strong women.
.
.
#ThrowbackThursday #TBT #LikeGrandmotherLikeGranddaughter #Family #Love #womenempowerment",30567,240,"['throwbackthursday', 'tbt', 'likegrandmotherlikegranddaught', 'family', 'love', 'womenempowerment']",False,BtAtyNCFUy_
2019-01-23 13:57:59,1963199157582990400,"#Congress is all geared up for #2019. Watch what is in store for #UttarPradesh !
.
. 
#RahulGandhi #PriyankaGandhi #IndianPolitics #Development #Amethi #Wednesday #politics #India",11217,180,"['congress', '2019', 'uttarpradesh', 'rahulgandhi', 'priyankagandhi', 'indianpolitics', 'development', 'amethi', 'wednesday', 'politics', 'india']",True,Bs-rzt7FIxA
2019-01-23 08:47:07,1963045050868118065,"Congratulations to Priyanka Gandhi Vadra on becoming the #AICC General Secretary of #UP East. We’re fired up and ready to go! .
.
#PriyankaGandhi #PGV #Politics #IndianPolitics #Congress #Democracy #WomenLeaders",47571,831,"['aicc', 'up', 'priyankagandhi', 'pgv', 'politics', 'indianpolitics', 'congress', 'democracy', 'womenleaders']",False,Bs-IxK3FTIx
2019-01-19 16:58:39,1960389758665656280,"Our 8th episode of #InConversationWith was a very special episode with @mahilacongress General Secretary, Apsara Reddy. 
Representing a section of people that is still struggling to have a voice, #ApsaraReddy gave some very empowering message to the youth of #India.
🎬 Watch the highlights of the interview on our #IGTV
.
.
#transgender #lgbtq🌈",6307,103,"['inconversationwith', 'apsarareddy', 'india', 'igtv', 'transgender', 'lgbtq']",True,Bs0tBlSlIfY
2019-01-18 17:22:58,1959680811323597791,"#5YearChallenge: A lot can happen in 5 years, especially 'chori chori, chupke chupke'! (Swipe for more #Jumla of Modi govt)
.
.
#BJP #ChowkidarChorHai #RafaleScam #Corruption #Modi #NoMo",15213,526,"['5yearchallenge', 'jumla', 'bjp', 'chowkidarchorhai', 'rafalescam', 'corruption', 'modi', 'nomo']",False,BsyL1CoF6Pf
2019-01-18 13:25:27,1959543216006239665,"Mr. Pawan Khera has a very powerful message for the first time voters. #Watch him get candid in our lastest episode of #InConversationWith.
Catch the highlights on #IGTV! .
.
#Congress #FirstTimeVoters #BJP #Leaders",6275,64,"['watch', 'inconversationwith', 'igtv', 'congress', 'firsttimevoters', 'bjp', 'leaders']",True,BsxsixAFBWx
2019-01-17 16:31:48,1958929304663800455,"Statutory warning: This video is not for the faint-hearted.
.
.
#demo #theshining #NoMo #TBT",10559,289,"['demo', 'theshining', 'nomo', 'tbt']",True,Bsvg9LglrqH
2019-01-17 08:32:39,1958689115378903892,"#Watch some of the ideas that shape @rahulgandhi’s vision of #India.
Swipe left to see more.
#IdeaOfIndia #TBT",8787,76,"['watch', 'india', 'ideaofindia', 'tbt']",False,BsuqV9zlWtU
2019-01-16 08:00:09,1957947978892610346,"A decade of solidarity
@rahulgandhi 
#10YearChallenge",24743,235,['10yearchallenge'],False,BssB1Aqlosq
2019-01-14 06:07:26,1956440341713679773,#Contribute: Let’s all reclaim our #democracy. Help us raise the funds we need to fight against Modi government. Sign up to make contribution to the #Congress party.,17409,538,"['contribute', 'democracy', 'congress']",True,BsmrCAIFnWd
2019-01-12 14:02:08,1955231068665022263,"Congress President @rahulgandhi in an extended conversation with #UAE Minister of Culture, Youth & Social Development, Sheikh Nahyan bin Mubarak Al Nahyan.
.
#RahulGandhiInDubai #RahulGandhiInUAE #India #Dubai #InternationalRelations #Development #Youth #Future",22700,183,"['uae', 'rahulgandhiindubai', 'rahulgandhiinuae', 'india', 'dubai', 'internationalrelations', 'development', 'youth', 'future']",False,BsiYEw1lgc3
2019-01-12 13:50:15,1955225092243082168,"A token of adoration from the future generation to the present.
.
#RahulGandhiInDubai #RahulGandhiInUAE #Dubai #Day2 #Congress #India #Love #RahulGandhi",23106,92,"['rahulgandhiindubai', 'rahulgandhiinuae', 'dubai', 'day2', 'congress', 'india', 'love', 'rahulgandhi']",False,BsiWty3FEu4
2019-01-12 13:12:34,1955197471342038484,"Here's something you didn't know about @RahulGandhi that he revealed on his #UAE tour.
.
#RahulGandhiInUAE #RahulGandhiInDubai #Dubai #Day2 #Congress #Education #IMT #India",9681,154,"['uae', 'rahulgandhiinuae', 'rahulgandhiindubai', 'dubai', 'day2', 'congress', 'education', 'imt', 'india']",True,BsiQb25FY3U
2019-01-11 18:54:37,1954653505966301883,"#Congress President @rahulgandhi started his #Day1 of #UAE tour by interacting with working class & business class, followed by meeting His Highness @hhshkmohd of UAE to help build a stronger relationship between the 2 countries.
.
#RahulGandhiInUAE #RahulGandhiInDubai #INCOverseas #India #Dubai #PM #Unity #Employment #Love",31320,444,"['congress', 'day1', 'uae', 'rahulgandhiinuae', 'rahulgandhiindubai', 'incoverseas', 'india', 'dubai', 'pm', 'unity', 'employment', 'love']",False,BsgUwHqF-K7
2019-01-10 13:49:16,1953772009168471238,"#Watch: Kapil Sibbal’s poetic message to the @bjp4india on Constitution (124th Amendment) Bill 2019! .
#WorldHindiDiwas #ThursdayMotivation #RajyaSabha #Parliament #ConstitutionOfIndia #Poetry #India",21819,370,"['watch', 'worldhindidiwas', 'thursdaymotivation', 'rajyasabha', 'parliament', 'constitutionofindia', 'poetry', 'india']",True,BsdMUpyloTG
2019-01-09 10:00:38,1952935188729548312,"On this #NRIDay, we honour the contributions of all Indians overseas.
📸: @rahulgandhi interacting with the Indian diaspora in #Singapore

#PravasiBhartiyaDivas #Congress #Bharat #TogetherWeDeliver",16371,161,"['nriday', 'singapore', 'pravasibhartiyadivas', 'congress', 'bharat', 'togetherwedeliver']",False,BsaODUBlc4Y
2019-01-05 06:30:40,1949930411951152427,"After speaking for two hours, watch how the RM @nsitharaman responded to @rahulgandhi’s 2 simple questions!
.
#2SawalDoJawab #RafaleGrandExpose #RafaleExam",24547,897,"['2sawaldojawab', 'rafalegrandexpose', 'rafaleexam']",False,BsPi2DlFF0r
2019-01-03 12:29:38,1948661534394957227,"“It is #science alone that can solve the problems of #hunger and #poverty, of insanitation and illiteracy, of superstition and deadening custom and traditions.""- #JawaharlalNehru 
Pt. Nehru addressing the Indian Science Congress, Lucknow, January 3, 1949.
.
.
#ISC #Congress #SarojiniNaidu #India #TBT #ThrowbackThursday",12742,74,"['science', 'hunger', 'poverty', 'jawaharlalnehru', 'isc', 'congress', 'sarojininaidu', 'india', 'tbt', 'throwbackthursday']",False,BsLCVdRFD2r
2019-01-02 06:57:35,1947769631227150489,"Hear the #leaked conversation with #BJP MLA, Vishwajit P Rane, as he reveals Goa CM @parrikarmanohar has hidden details of the #RafaleScam 
#RafaleAudioLeak #Congress #INC #DemandRafaleProbe",16755,654,"['leaked', 'bjp', 'rafalescam', 'rafaleaudioleak', 'congress', 'inc', 'demandrafaleprobe']",False,BsH3ijtloCZ
2018-12-28 14:45:39,1944381337491578764,"On the 134th #CongressFoundationDay, let's revisit the moments that gave #India it's independence, made our roots stronger & gave us a vision for the future.
.
.
#congress #INC #Gandhi #democracy #love #unity #justice #truth",19480,285,"['congressfoundationday', 'india', 'congress', 'inc', 'gandhi', 'democracy', 'love', 'unity', 'justice', 'truth']",False,Br71IZRFZ-M
2018-12-27 13:46:19,1943626694448845410,"#TBT- Dr Manmohan Singh, the man behind India's economic revolution, circa July 1991 .
.
#IndianEconomy #ThrowbackThursday #BnWphotography #BlackandWhite #History #India #democracy #ManmohanSingh #INC #Congress",21143,96,"['tbt', 'indianeconomy', 'throwbackthursday', 'bnwphotography', 'blackandwhite', 'history', 'india', 'democracy', 'manmohansingh', 'inc', 'congress']",False,Br5Ji5KlxJi
2018-12-25 09:13:29,1942039823587406160,"Remembering Former PM #AtalBihariVajpayee on his birth anniversary as a towering figure who stood for democratic values and was respected by all.
.
.

#PM #Vajpayee #SoniaGandhi #democracy #India #INC #Congress #Throwback #tbt",28178,94,"['atalbiharivajpayee', 'pm', 'vajpayee', 'soniagandhi', 'democracy', 'india', 'inc', 'congress', 'throwback', 'tbt']",False,Brzgu4glvFQ
2018-12-23 06:18:00,1940500141506416650,"From the break of dawn till the setting sun, our farmers toil away from season to season to fill our plates & feed our countrymen. Today & everyday we must stand with them, understand their struggle & strive to end their distress. 
#ThankYouFarmers .
.
.
#Kisan #KisanDiwas #Farmers #FarmLoanWaiver #Food #ThankYou #CongressForFarmers",7301,121,"['thankyoufarmers', 'kisan', 'kisandiwas', 'farmers', 'farmloanwaiver', 'food', 'thankyou', 'congressforfarmers']",True,BruCpj1FdAK
2018-12-20 10:05:32,1938442143921581528,"📸: The grace and charm of #SoniaGandhi captured through the lens of #RajivGandhi!
.
.
#TBT #ThrowbackThursday",46398,777,"['soniagandhi', 'rajivgandhi', 'tbt', 'throwbackthursday']",False,BrmutwOF63Y
